"","GEN","Matrícula","Nombre_Carrera","Nombre_Plantel","Turno","Situacion","Materia","Tema_Especifico","Calificacion","Periodo_Certificacion"
"2033","13","13-011-0372","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PUBLICO","DERECHO INTERNACIONAL PUBLICO","NC",1-09-20
"2034","13","13-011-0372","Derecho","GAM","V","ACTIVO","PERSONA Y FAMILIA","PERSONA Y FAMILIA","NC",1-09-20
"2035","13","13-011-0372","Derecho","GAM","V","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","NC",1-01-21
"2036","13","13-011-0372","Derecho","GAM","V","ACTIVO","CULTURA CIENTIFICA Y HUMANISTICA I","CULTURA CIENTIFICA Y HUMANISTICA I","NC",1-01-21
"2037","13","13-011-0372","Derecho","GAM","V","ACTIVO","BIENES Y SUCESIONES","BIENES Y SUCESIONES","NC",1-01-21
"2038","13","13-011-0372","Derecho","GAM","V","ACTIVO","LENGUAJE Y PENSAMIENTO II","LENGUAJE Y PENSAMIENTO II","NC",1-01-21
"2039","13","13-011-0372","Derecho","GAM","V","ACTIVO","CULTURA CIENTIFICA Y HUMANISTICA III","CULTURA CIENTIFICA Y HUMANISTICA III","NC",1-01-21
"2040","13","13-011-0427","Derecho","GAM","V","ACTIVO","ELEMENTOS BASICOS DEL DERECHO","ELEMENTOS BASICOS DEL DERECHO","NC",1-09-20
"2041","13","13-011-0427","Derecho","GAM","V","ACTIVO","CULTURA CIENTIFICA Y HUMANISTICA II","CULTURA CIENTIFICA Y HUMANISTICA II","NC",1-09-20
"2042","13","13-011-0560","Derecho","GAM","V","ACTIVO","BIENES Y SUCESIONES","BIENES Y SUCESIONES","C",1-01-21
"2043","13","13-011-0560","Derecho","GAM","V","ACTIVO","DELITOS EN PARTICULAR","DELITOS EN PARTICULAR","NC",1-01-21
"2044","13","13-011-0560","Derecho","GAM","V","ACTIVO","DERECHO FISCAL","DERECHO FISCAL","NC",1-06-21
"2045","13","13-011-0560","Derecho","GAM","V","ACTIVO","DERECHO DE AMPARO","DERECHO DE AMPARO","NC",1-06-21
"2046","13","13-011-0731","Derecho","GAM","V","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","C",1-06-20
"2047","13","13-011-0731","Derecho","SLT","V","ACTIVO","LENGUAJE Y PENSAMIENTO II","LENGUAJE Y PENSAMIENTO II","NC",1-06-20
"2048","13","13-011-0731","Derecho","GAM","V","ACTIVO","LENGUAJE Y PENSAMIENTO II","LENGUAJE Y PENSAMIENTO II","C",1-12-21
"2049","13","13-011-0731","Derecho","GAM","V","ACTIVO","DELITOS EN PARTICULAR","DELITOS EN PARTICULAR","C",1-12-21
"2050","13","13-011-0742","Derecho","GAM","V","ACTIVO","DERECHO AMBIENTAL","DERECHO AMBIENTAL","C",1-06-20
"2051","13","13-011-0742","Derecho","GAM","V","ACTIVO","REGIMEN DE COMERCIO EXTERIOR","REGIMEN DE COMERCIO EXTERIOR","C",1-06-20
"2052","13","13-011-0742","Derecho","GAM","V","ACTIVO","LENGUA EXTRANJERA I","LECTURA DE TEXTOS EN INGLES I","C",1-06-20
"2053","13","13-011-0742","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","NC",1-06-20
"2054","13","13-011-0742","Derecho","GAM","V","ACTIVO","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","C",1-06-20
"2055","13","13-011-0742","Derecho","GAM","V","ACTIVO","FILOSOFIA DEL DERECHO","FILOSOFIA DEL DERECHO","C",1-06-20
"2056","13","13-011-0742","Derecho","GAM","V","ACTIVO","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","C",1-01-21
"2057","13","13-011-0742","Derecho","GAM","V","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","C",1-01-21
"2058","13","13-011-0742","Derecho","GAM","V","ACTIVO","TEORIA GENERAL DE LOS DERECHOS HUMANOS","TEORIA GENERAL DE LOS DERECHOS HUMANOS","C",1-01-21
"2059","13","13-011-0742","Derecho","CH","V","ACTIVO","LENGUA EXTRANJERA III","LECTURA DE TEXTOS EN INGLES III","C",1-01-21
"2060","13","13-011-0742","Derecho","GAM","V","ACTIVO","DERECHO INDIGENA","DERECHO INDIGENA","C",1-01-21
"2061","13","13-011-0742","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","C",1-01-21
"2062","13","13-011-0742","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","C",1-06-21
"2063","13","13-011-0742","Derecho","GAM","V","ACTIVO","LENGUA EXTRANJERA II","LECTURA DE TEXTOS EN INGLES II","C",1-04-21
"2064","13","13-011-0794","Derecho","GAM","V","ACTIVO","LENGUAJE Y PENSAMIENTO III","LENGUAJE Y PENSAMIENTO III","NC",1-06-20
"2065","13","13-011-0794","Derecho","GAM","V","ACTIVO","DERECHO FISCAL","DERECHO FISCAL","C",1-06-20
"2066","13","13-011-0794","Derecho","GAM","V","ACTIVO","FUNDAMENTOS CONSTITUCIONALES DEL ESTADO MEXICANO","FUNDAMENTOS CONSTITUCIONALES DEL ESTADO MEXICANO","C",1-06-20
"2067","13","13-011-0794","Derecho","GAM","V","ACTIVO","LENGUAJE Y PENSAMIENTO II","LENGUAJE Y PENSAMIENTO II","NC",1-01-21
"2068","13","13-011-0794","Derecho","GAM","V","ACTIVO","LENGUA EXTRANJERA II","LECTURA DE TEXTOS EN INGLES II","C",1-01-21
"2069","13","13-011-0794","Derecho","GAM","V","ACTIVO","LENGUA EXTRANJERA III","LECTURA DE TEXTOS EN INGLES III","C",1-06-21
"2070","13","13-011-0794","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PUBLICO","DERECHO INTERNACIONAL PUBLICO","C",1-12-21
"2071","13","13-011-0794","Derecho","GAM","V","ACTIVO","LENGUAJE Y PENSAMIENTO II","LENGUAJE Y PENSAMIENTO II","C",1-12-21
"2072","13","13-011-0794","Derecho","GAM","V","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","C",1-12-21
"2073","13","13-011-0794","Derecho","GAM","V","ACTIVO","LENGUAJE Y PENSAMIENTO III","LENGUAJE Y PENSAMIENTO III","C",1-06-22
"2074","13","13-011-0857","Derecho","GAM","V","ACTIVO","TEORIA DEL ESTADO","TEORIA DEL ESTADO","NC",1-09-20
"2075","13","13-011-0857","Derecho","GAM","V","ACTIVO","CULTURA CIENTIFICA Y HUMANISTICA III","CULTURA CIENTIFICA Y HUMANISTICA III","NC",1-09-20
"2076","13","13-011-0857","Derecho","GAM","V","ACTIVO","ESTUDIOS SOCIALES E HISTORICOS III","ESTUDIOS SOCIALES E HISTORICOS III","NC",1-09-20
"2077","13","13-011-0857","Derecho","GAM","V","ACTIVO","DERECHO CINE Y LITERATURA","DERECHO CINE Y LITERATURA","NC",1-09-20
"2078","13","13-011-0857","Derecho","GAM","V","ACTIVO","CULTURA CIENTIFICA Y HUMANISTICA I","CULTURA CIENTIFICA Y HUMANISTICA I","NC",1-09-20
"2079","13","13-011-0857","Derecho","GAM","V","ACTIVO","TEORIA DE LA NORMA PENAL","TEORIA DE LA NORMA PENAL","NC",1-09-20
"2080","13","13-011-0857","Derecho","GAM","V","ACTIVO","DELITOS EN PARTICULAR","DELITOS EN PARTICULAR","NC",1-09-20
"2081","13","13-011-0857","Derecho","GAM","V","ACTIVO","FILOSOFIA DEL DERECHO","FILOSOFIA DEL DERECHO","NC",1-09-20
"2082","13","13-011-0857","Derecho","GAM","V","ACTIVO","ARGUMENTACION JURIDICA","ARGUMENTACION JURIDICA","NC",1-09-20
"2083","13","13-011-0857","Derecho","GAM","V","ACTIVO","CULTURA CIENTIFICA Y HUMANISTICA III","CULTURA CIENTIFICA Y HUMANISTICA III","NC",1-06-21
"2084","13","13-011-0857","Derecho","GAM","V","ACTIVO","DERECHO FISCAL","DERECHO FISCAL","NC",1-06-21
"2085","13","13-011-0857","Derecho","GAM","V","ACTIVO","FILOSOFIA DEL DERECHO","FILOSOFIA DEL DERECHO","NC",1-06-21
"2086","13","13-011-0857","Derecho","GAM","V","ACTIVO","CONTRATOS","CONTRATOS","NC",1-06-21
"2087","13","13-011-0857","Derecho","GAM","V","ACTIVO","TEORIA DE LA NORMA PENAL","TEORIA DE LA NORMA PENAL","NC",1-06-21
"2088","13","13-011-0857","Derecho","IZT","V","ACTIVO","LENGUAJE Y PENSAMIENTO III","LENGUAJE Y PENSAMIENTO III","NC",1-06-21
"2089","13","13-011-0857","Derecho","GAM","V","ACTIVO","TEORIA DEL ESTADO","TEORIA DEL ESTADO","C",1-04-21
"2090","13","13-011-0857","Derecho","GAM","V","ACTIVO","LENGUAJE Y PENSAMIENTO I","LENGUAJE Y PENSAMIENTO I","NC",1-04-21
"2091","13","13-011-0857","Derecho","GAM","V","ACTIVO","ESTUDIOS SOCIALES E HISTORICOS II","ESTUDIOS SOCIALES E HISTORICOS II","NC",1-04-21
"2092","13","13-011-0857","Derecho","GAM","V","ACTIVO","CULTURA CIENTIFICA Y HUMANISTICA III","CULTURA CIENTIFICA Y HUMANISTICA III","NC",1-12-21
"2093","13","13-011-0857","Derecho","GAM","V","ACTIVO","DERECHO ADMINISTRATIVO","DERECHO ADMINISTRATIVO","NC",1-12-21
"2094","13","13-011-0857","Derecho","GAM","V","ACTIVO","TEORIA GENERAL DEL PROCESO","TEORIA GENERAL DEL PROCESO","NC",1-12-21
"2095","13","13-011-0857","Derecho","GAM","V","ACTIVO","ARGUMENTACION JURIDICA","ARGUMENTACION JURIDICA","NC",1-12-21
"2096","13","13-011-0857","Derecho","GAM","V","ACTIVO","DELITOS EN PARTICULAR","DELITOS EN PARTICULAR","NC",1-12-21
"2097","13","13-011-0857","Derecho","GAM","V","ACTIVO","LENGUAJE Y PENSAMIENTO I","LENGUAJE Y PENSAMIENTO I","NC",1-09-21
"2098","13","13-011-0857","Derecho","GAM","V","ACTIVO","CULTURA CIENTIFICA Y HUMANISTICA I","CULTURA CIENTIFICA Y HUMANISTICA I","NC",1-09-21
"2099","13","13-011-0857","Derecho","GAM","V","ACTIVO","DELITOS EN PARTICULAR","DELITOS EN PARTICULAR","C",1-09-21
"2100","13","13-011-0857","Derecho","GAM","V","ACTIVO","CULTURA CIENTIFICA Y HUMANISTICA I","CULTURA CIENTIFICA Y HUMANISTICA I","NC",1-03-22
"2101","13","13-011-0857","Derecho","GAM","V","ACTIVO","DERECHO AGRARIO","DERECHO AGRARIO","C",1-03-22
"2102","13","13-011-0857","Derecho","GAM","V","ACTIVO","LENGUAJE Y PENSAMIENTO I","LENGUAJE Y PENSAMIENTO I","NC",1-03-22
"2103","13","13-011-0857","Derecho","GAM","V","ACTIVO","DERECHO LABORAL","DERECHO LABORAL","C",1-06-22
"2104","13","13-011-0857","Derecho","GAM","V","ACTIVO","OBLIGACIONES","OBLIGACIONES","C",1-06-22
"2105","13","13-011-0877","Derecho","GAM","V","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","NC",1-06-20
"2106","13","13-011-0877","Derecho","GAM","V","ACTIVO","ESTUDIOS SOCIALES E HISTORICOS III","ESTUDIOS SOCIALES E HISTORICOS III","C",1-06-20
"2107","13","13-011-0877","Derecho","GAM","V","ACTIVO","LENGUAJE Y PENSAMIENTO III","LENGUAJE Y PENSAMIENTO III","NC",1-06-20
"2108","13","13-011-0877","Derecho","GAM","V","ACTIVO","METODOS Y TECNICAS DE INVESTIGACION","METODOS Y TECNICAS DE INVESTIGACION","NC",1-06-20
"2109","13","13-011-0877","Derecho","GAM","V","ACTIVO","ESTUDIOS SOCIALES E HISTORICOS I","ESTUDIOS SOCIALES E HISTORICOS I","C",1-06-20
"2110","13","13-011-0877","Derecho","GAM","V","ACTIVO","DERECHO CONSTITUCIONAL","DERECHO CONSTITUCIONAL","C",1-09-20
"2111","13","13-011-0877","Derecho","GAM","V","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","NC",1-09-20
"2112","13","13-011-0877","Derecho","IZT","V","ACTIVO","LENGUAJE Y PENSAMIENTO III","LENGUAJE Y PENSAMIENTO III","C",1-09-20
"2113","13","13-011-0877","Derecho","GAM","V","ACTIVO","TEORIA DEL ESTADO","TEORIA DEL ESTADO","NC",1-09-20
"2114","13","13-011-0877","Derecho","GAM","V","ACTIVO","FILOSOFIA DEL DERECHO","FILOSOFIA DEL DERECHO","C",1-09-20
"2115","13","13-011-0877","Derecho","GAM","V","ACTIVO","FUNDAMENTOS CONSTITUCIONALES DEL ESTADO MEXICANO","FUNDAMENTOS CONSTITUCIONALES DEL ESTADO MEXICANO","NC",1-09-20
"2116","13","13-011-0877","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","C",1-01-21
"2117","13","13-011-0877","Derecho","GAM","V","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","C",1-01-21
"2118","13","13-011-0877","Derecho","GAM","V","ACTIVO","METODOS Y TECNICAS DE INVESTIGACION","METODOS Y TECNICAS DE INVESTIGACION","C",1-01-21
"2119","13","13-011-0877","Derecho","GAM","V","ACTIVO","TEORIA DEL ESTADO","TEORIA DEL ESTADO","C",1-12-21
"2120","13","13-011-0901","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","C",1-01-21
"2121","13","13-011-0901","Derecho","GAM","V","ACTIVO","DELITOS EN PARTICULAR","DELITOS EN PARTICULAR","NC",1-01-21
"2122","13","13-011-0901","Derecho","GAM","V","ACTIVO","TEORIA GENERAL DE LOS DERECHOS HUMANOS","TEORIA GENERAL DE LOS DERECHOS HUMANOS","C",1-01-21
"2123","13","13-011-0901","Derecho","GAM","V","ACTIVO","DERECHO ADMINISTRATIVO","DERECHO ADMINISTRATIVO","C",1-01-21
"2124","13","13-011-0901","Derecho","GAM","V","ACTIVO","REGIMEN DE COMERCIO EXTERIOR","REGIMEN DE COMERCIO EXTERIOR","C",1-06-21
"2125","13","13-011-0901","Derecho","GAM","V","ACTIVO","DERECHO AMBIENTAL","DERECHO AMBIENTAL","C",1-06-21
"2126","13","13-011-0901","Derecho","GAM","V","ACTIVO","DERECHO LABORAL","DERECHO LABORAL","C",1-06-21
"2127","13","13-011-0901","Derecho","GAM","V","ACTIVO","LENGUA EXTRANJERA III","LECTURA DE TEXTOS EN INGLES III","C",1-06-21
"2128","13","13-011-0901","Derecho","GAM","V","ACTIVO","DELITOS EN PARTICULAR","DELITOS EN PARTICULAR","C",1-12-21
"2129","13","13-011-0901","Derecho","GAM","V","ACTIVO","DERECHO AGRARIO","DERECHO AGRARIO","C",1-12-21
"2130","13","13-011-0901","Derecho","GAM","V","ACTIVO","DERECHO MERCANTIL","DERECHO MERCANTIL","C",1-12-21
"2131","13","13-011-0901","Derecho","GAM","V","ACTIVO","CLINICA PROCESAL","CLINICA PROCESAL","C",1-12-21
"2132","13","13-011-0975","Derecho","GAM","V","ACTIVO","PERSONA Y FAMILIA","PERSONA Y FAMILIA","C",1-06-20
"2133","13","13-011-0975","Derecho","GAM","V","ACTIVO","LENGUA EXTRANJERA III","LECTURA DE TEXTOS EN INGLES III","NC",1-06-20
"2134","13","13-011-0975","Derecho","GAM","V","ACTIVO","DERECHO AMBIENTAL","DERECHO AMBIENTAL","C",1-06-20
"2135","13","13-011-0975","Derecho","GAM","V","ACTIVO","DERECHO DE AMPARO","DERECHO DE AMPARO","C",1-06-20
"2136","13","13-011-0975","Derecho","GAM","V","ACTIVO","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","C",1-06-20
"2137","13","13-011-0975","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","C",1-06-20
"2138","13","13-011-0975","Derecho","GAM","V","ACTIVO","REGIMEN DE COMERCIO EXTERIOR","REGIMEN DE COMERCIO EXTERIOR","C",1-06-20
"2139","13","13-011-0975","Derecho","GAM","V","ACTIVO","LENGUAJE Y PENSAMIENTO I","LENGUAJE Y PENSAMIENTO I","NC",1-09-21
"2140","13","13-011-0975","Derecho","GAM","V","ACTIVO","CULTURA CIENTIFICA Y HUMANISTICA III","CULTURA CIENTIFICA Y HUMANISTICA III","NC",1-09-21
"2141","13","13-011-0975","Derecho","GAM","V","ACTIVO","LENGUAJE Y PENSAMIENTO III","LENGUAJE Y PENSAMIENTO III","NC",1-09-21
"2142","13","13-011-0975","Derecho","GAM","V","ACTIVO","CULTURA CIENTIFICA Y HUMANISTICA III","CULTURA CIENTIFICA Y HUMANISTICA III","C",1-06-22
"2143","13","13-011-0975","Derecho","GAM","V","ACTIVO","LENGUA EXTRANJERA III","LECTURA DE TEXTOS EN INGLES III","C",1-06-22
"2144","13","13-011-0982","Derecho","GAM","V","ACTIVO","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","C",1-09-20
"2145","13","13-011-0982","Derecho","GAM","V","ACTIVO","ARGUMENTACION JURIDICA","ARGUMENTACION JURIDICA","C",1-09-20
"2146","13","13-011-0982","Derecho","GAM","V","ACTIVO","DERECHO LABORAL","DERECHO LABORAL","C",1-09-20
"2147","13","13-011-0982","Derecho","GAM","V","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","C",1-09-20
"2148","13","13-011-0982","Derecho","GAM","V","ACTIVO","METODOS Y TECNICAS DE INVESTIGACION","METODOS Y TECNICAS DE INVESTIGACION","C",1-01-21
"2149","13","13-011-0982","Derecho","GAM","V","ACTIVO","ANTROPOLOGIA JURIDICA","ANTROPOLOGIA JURIDICA","C",1-01-21
"2150","13","13-011-0982","Derecho","GAM","V","ACTIVO","TEORIA GENERAL DE LOS DERECHOS HUMANOS","TEORIA GENERAL DE LOS DERECHOS HUMANOS","C",1-01-21
"2151","13","13-011-0982","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","C",1-06-21
"2152","13","13-011-0982","Derecho","GAM","V","ACTIVO","TEORIA DE LA NORMA PENAL","TEORIA DE LA NORMA PENAL","C",1-06-21
"2153","13","13-011-0982","Derecho","GAM","V","ACTIVO","CONTRATOS","CONTRATOS","C",1-06-21
"2154","13","13-011-0982","Derecho","GAM","V","ACTIVO","BIENES Y SUCESIONES","BIENES Y SUCESIONES","NC",1-06-21
"2155","13","13-011-0982","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","C",1-12-21
"2156","13","13-011-0982","Derecho","GAM","V","ACTIVO","DELITOS EN PARTICULAR","DELITOS EN PARTICULAR","NC",1-12-21
"2157","13","13-011-0982","Derecho","GAM","V","ACTIVO","DERECHO DE AMPARO","DERECHO DE AMPARO","C",1-06-22
"2158","14","14-002-0186","Derecho","GAM","V","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","NC",1-09-20
"2159","14","14-002-0186","Derecho","GAM","V","ACTIVO","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","NC",1-09-20
"2160","14","14-002-0186","Derecho","GAM","V","ACTIVO","DERECHO CINE Y LITERATURA","DERECHO CINE Y LITERATURA","NC",1-09-20
"2161","14","14-002-0186","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PUBLICO","DERECHO INTERNACIONAL PUBLICO","NC",1-09-20
"2162","14","14-002-0186","Derecho","GAM","V","ACTIVO","SOCIOLOGIA JURIDICA","SOCIOLOGIA JURIDICA","NC",1-09-20
"2163","14","14-002-0186","Derecho","GAM","V","ACTIVO","ARGUMENTACION JURIDICA","ARGUMENTACION JURIDICA","NC",1-09-20
"2164","14","14-003-0122","Derecho","PESCER","M","ACTIVO","REGIMEN JURIDICO DEL DISTRITO FEDERAL","REGIMEN JURIDICO DEL DISTRITO FEDERAL","NC",1-09-20
"2165","14","14-003-0122","Derecho","PESCER","M","ACTIVO","TEORIA DE LA NORMA PENAL","TEORIA DE LA NORMA PENAL","C",1-09-20
"2166","14","14-003-0122","Derecho","PESCER","M","ACTIVO","SOCIOLOGIA JURIDICA","SOCIOLOGIA JURIDICA","NC",1-09-20
"2167","14","14-003-0122","Derecho","PESCER","M","ACTIVO","PERSONA Y FAMILIA","PERSONA Y FAMILIA","C",1-09-20
"2168","14","14-003-0122","Derecho","PESCER","M","ACTIVO","DERECHO CONSTITUCIONAL","DERECHO CONSTITUCIONAL","NC",1-09-20
"2169","14","14-003-0122","Derecho","PESCER","M","ACTIVO","SOCIOLOGIA JURIDICA","SOCIOLOGIA JURIDICA","NC",1-01-21
"2170","14","14-003-0122","Derecho","GAM","M","ACTIVO","OBLIGACIONES","OBLIGACIONES","C",1-06-21
"2171","14","14-003-0321","Derecho","GAM","V","ACTIVO","LENGUA EXTRANJERA II","INGLES II","C",1-06-20
"2172","14","14-003-0321","Derecho","GAM","V","ACTIVO","ARGUMENTACION JURIDICA","ARGUMENTACION JURIDICA","NC",1-06-20
"2173","14","14-003-0321","Derecho","GAM","V","ACTIVO","TEORIA DEL ESTADO","TEORIA DEL ESTADO","NC",1-06-20
"2174","14","14-003-0321","Derecho","GAM","V","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","C",1-01-21
"2175","14","14-003-0380","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","C",1-06-20
"2176","14","14-003-0380","Derecho","GAM","V","ACTIVO","REGIMEN DE COMERCIO EXTERIOR","REGIMEN DE COMERCIO EXTERIOR","C",1-06-20
"2177","14","14-003-0380","Derecho","GAM","V","ACTIVO","DERECHO FISCAL","DERECHO FISCAL","C",1-06-20
"2178","14","14-003-0380","Derecho","GAM","V","ACTIVO","TEORIA GENERAL DE LOS DERECHOS HUMANOS","TEORIA GENERAL DE LOS DERECHOS HUMANOS","C",1-01-21
"2179","14","14-003-0380","Derecho","GAM","V","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","NC",1-01-21
"2180","14","14-003-0380","Derecho","GAM","V","ACTIVO","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","NC",1-01-21
"2181","14","14-003-0380","Derecho","GAM","V","ACTIVO","HISTORIA DEL DERECHO","HISTORIA DEL DERECHO","NC",1-01-21
"2182","14","14-003-0380","Derecho","GAM","V","ACTIVO","DERECHO DE AMPARO","DERECHO DE AMPARO","NC",1-06-21
"2183","14","14-003-0380","Derecho","GAM","V","ACTIVO","LENGUAJE Y PENSAMIENTO III","LENGUAJE Y PENSAMIENTO III","NC",1-06-21
"2184","14","14-003-0380","Derecho","GAM","V","ACTIVO","OBLIGACIONES","OBLIGACIONES","C",1-06-21
"2185","14","14-003-0380","Derecho","GAM","V","ACTIVO","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","NC",1-04-21
"2186","14","14-003-0380","Derecho","GAM","V","ACTIVO","DERECHO INDIGENA","DERECHO INDIGENA","NC",1-04-21
"2187","14","14-003-0380","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","NC",1-04-21
"2188","14","14-003-0380","Derecho","GAM","V","ACTIVO","TEORIA DEL ESTADO","TEORIA DEL ESTADO","NC",1-12-21
"2189","14","14-003-0380","Derecho","GAM","V","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","C",1-12-21
"2190","14","14-003-0380","Derecho","GAM","V","ACTIVO","ARGUMENTACION JURIDICA","ARGUMENTACION JURIDICA","NC",1-12-21
"2191","14","14-003-1270","Derecho","GAM","V","ACTIVO","DERECHO AMBIENTAL","DERECHO AMBIENTAL","C",1-06-20
"2192","14","14-003-1270","Derecho","GAM","V","ACTIVO","REGIMEN DE COMERCIO EXTERIOR","REGIMEN DE COMERCIO EXTERIOR","C",1-06-20
"2193","14","14-003-1270","Derecho","GAM","V","ACTIVO","FILOSOFIA DEL DERECHO","FILOSOFIA DEL DERECHO","C",1-06-20
"2194","14","14-003-1270","Derecho","GAM","V","ACTIVO","DERECHO DE AMPARO","DERECHO DE AMPARO","C",1-06-20
"2195","14","14-003-1270","Derecho","GAM","V","ACTIVO","DERECHO FISCAL","DERECHO FISCAL","NC",1-06-20
"2196","14","14-003-1270","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","C",1-06-20
"2197","14","14-003-1270","Derecho","GAM","V","ACTIVO","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","C",1-06-20
"2198","14","14-003-1270","Derecho","GAM","V","ACTIVO","ESTUDIOS SOCIALES E HISTORICOS I","ESTUDIOS SOCIALES E HISTORICOS I","C",1-06-20
"2199","14","14-003-1270","Derecho","GAM","V","ACTIVO","LENGUA EXTRANJERA II","INGLES II","C",1-09-20
"2200","14","14-003-1270","Derecho","GAM","V","ACTIVO","LENGUA EXTRANJERA III","INGLES III","NC",1-09-20
"2201","14","14-003-1270","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PUBLICO","DERECHO INTERNACIONAL PUBLICO","NC",1-09-20
"2202","14","14-003-1270","Derecho","GAM","V","ACTIVO","DERECHO FISCAL","DERECHO FISCAL","C",1-09-20
"2203","14","14-003-1270","Derecho","GAM","V","ACTIVO","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","C",1-01-21
"2204","14","14-003-1270","Derecho","GAM","V","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","C",1-01-21
"2205","14","14-003-1270","Derecho","GAM","V","ACTIVO","TEORIA GENERAL DE LOS DERECHOS HUMANOS","TEORIA GENERAL DE LOS DERECHOS HUMANOS","C",1-01-21
"2206","14","14-003-1270","Derecho","GAM","V","ACTIVO","LENGUA EXTRANJERA III","INGLES III","NC",1-01-21
"2207","14","14-003-1270","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PUBLICO","DERECHO INTERNACIONAL PUBLICO","C",1-01-21
"2208","14","14-003-1270","Derecho","GAM","V","ACTIVO","LENGUA EXTRANJERA III","INGLES III","C",1-04-21
"2209","14","14-003-1498","Derecho","GAM","V","ACTIVO","DERECHOS HUMANOS","DERECHOS HUMANOS","C",1-06-20
"2210","14","14-003-1498","Derecho","GAM","V","ACTIVO","ELEMENTOS BASICOS DEL DERECHO","ELEMENTOS BASICOS DEL DERECHO","C",1-06-20
"2211","14","14-003-1498","Derecho","GAM","V","ACTIVO","TEORIA DEL ESTADO","TEORIA DEL ESTADO","C",1-01-21
"2212","14","14-003-1498","Derecho","GAM","V","ACTIVO","ARGUMENTACION JURIDICA","ARGUMENTACION JURIDICA","C",1-01-21
